device_name,qubit1,qubit2,gate_name,property_name,value,unit,vendor_measured_at,polled_at
ibm_kingston,68,69,cz,gate_length,68.0,ns,2026-08-31 17:57:48+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,69,68,cz,gate_error,0.0023844413705750023,,2026-08-31 17:57:48+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,69,68,cz,gate_length,68.0,ns,2026-08-31 17:57:48+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,37,45,cz,gate_error,0.0020859771177562103,,2026-08-31 17:58:05+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,37,45,cz,gate_length,68.0,ns,2026-08-31 17:58:05+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,45,37,cz,gate_error,0.0020859771177562103,,2026-08-31 17:58:05+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,45,37,cz,gate_length,68.0,ns,2026-08-31 17:58:05+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,63,64,cz,gate_error,0.0018018390102452209,,2026-08-31 17:58:16+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,63,64,cz,gate_length,68.0,ns,2026-08-31 17:58:16+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,64,63,cz,gate_error,0.0018018390102452209,,2026-08-31 17:58:16+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,64,63,cz,gate_length,68.0,ns,2026-08-31 17:58:16+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,128,129,cz,gate_error,0.0015936480478693782,,2026-08-31 17:58:08+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,128,129,cz,gate_length,68.0,ns,2026-08-31 17:58:08+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,129,128,cz,gate_error,0.0015936480478693782,,2026-08-31 17:58:08+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,129,128,cz,gate_length,68.0,ns,2026-08-31 17:58:08+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,32,33,cz,gate_error,0.0026456009309132056,,2026-08-31 17:57:59+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,32,33,cz,gate_length,68.0,ns,2026-08-31 17:57:59+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,33,32,cz,gate_error,0.0026456009309132056,,2026-08-31 17:57:59+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,33,32,cz,gate_length,68.0,ns,2026-08-31 17:57:59+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,4,5,cz,gate_error,0.002741413154678074,,2026-08-31 17:57:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,4,5,cz,gate_length,68.0,ns,2026-08-31 17:57:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,5,4,cz,gate_error,0.002741413154678074,,2026-08-31 17:57:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,5,4,cz,gate_length,68.0,ns,2026-08-31 17:57:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,79,93,cz,gate_error,0.001085727046841678,,2026-08-31 17:58:12+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,79,93,cz,gate_length,68.0,ns,2026-08-31 17:58:12+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,93,79,cz,gate_error,0.001085727046841678,,2026-08-31 17:58:12+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,93,79,cz,gate_length,68.0,ns,2026-08-31 17:58:12+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,25,37,cz,gate_error,0.0022681507547127333,,2026-08-31 17:57:59+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,25,37,cz,gate_length,68.0,ns,2026-08-31 17:57:59+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,37,25,cz,gate_error,0.0022681507547127333,,2026-08-31 17:57:59+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,37,25,cz,gate_length,68.0,ns,2026-08-31 17:57:59+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,69,70,cz,gate_error,0.0025445776391816166,,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,69,70,cz,gate_length,68.0,ns,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,70,69,cz,gate_error,0.0025445776391816166,,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,70,69,cz,gate_length,68.0,ns,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,18,31,cz,gate_error,0.0019791571765093163,,2026-08-31 17:58:14+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,18,31,cz,gate_length,68.0,ns,2026-08-31 17:58:14+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,31,18,cz,gate_error,0.0019791571765093163,,2026-08-31 17:58:14+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,31,18,cz,gate_length,68.0,ns,2026-08-31 17:58:14+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,101,102,cz,gate_error,0.0013222453873849294,,2026-08-31 17:57:56+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,101,102,cz,gate_length,68.0,ns,2026-08-31 17:57:56+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,102,101,cz,gate_error,0.0013222453873849294,,2026-08-31 17:57:56+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,102,101,cz,gate_length,68.0,ns,2026-08-31 17:57:56+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,116,121,cz,gate_error,0.07719179853608382,,2026-08-31 17:58:02+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,116,121,cz,gate_length,68.0,ns,2026-08-31 17:58:02+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,121,116,cz,gate_error,0.07719179853608382,,2026-08-31 17:58:02+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,121,116,cz,gate_length,68.0,ns,2026-08-31 17:58:02+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,124,125,cz,gate_error,0.001542403756212174,,2026-08-31 17:58:08+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,124,125,cz,gate_length,68.0,ns,2026-08-31 17:58:08+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,125,124,cz,gate_error,0.001542403756212174,,2026-08-31 17:58:08+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,125,124,cz,gate_length,68.0,ns,2026-08-31 17:58:08+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,0,1,cz,gate_error,0.001130080320057597,,2026-08-31 17:57:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,0,1,cz,gate_length,68.0,ns,2026-08-31 17:57:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,1,0,cz,gate_error,0.001130080320057597,,2026-08-31 17:57:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,1,0,cz,gate_length,68.0,ns,2026-08-31 17:57:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,10,11,cz,gate_error,0.0013262862841291467,,2026-08-31 17:57:58+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,10,11,cz,gate_length,68.0,ns,2026-08-31 17:57:58+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,11,10,cz,gate_error,0.0013262862841291467,,2026-08-31 17:57:58+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,11,10,cz,gate_length,68.0,ns,2026-08-31 17:57:58+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,65,66,cz,gate_error,0.0019391471664481907,,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,65,66,cz,gate_length,68.0,ns,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,66,65,cz,gate_error,0.0019391471664481907,,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,66,65,cz,gate_length,68.0,ns,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,92,93,cz,gate_error,0.0013922901622263895,,2026-08-31 17:58:06+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,92,93,cz,gate_length,68.0,ns,2026-08-31 17:58:06+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,93,92,cz,gate_error,0.0013922901622263895,,2026-08-31 17:58:06+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,93,92,cz,gate_length,68.0,ns,2026-08-31 17:58:06+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,97,107,cz,gate_error,0.0013558820262904725,,2026-08-31 17:58:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,97,107,cz,gate_length,68.0,ns,2026-08-31 17:58:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,107,97,cz,gate_error,0.0013558820262904725,,2026-08-31 17:58:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,107,97,cz,gate_length,68.0,ns,2026-08-31 17:58:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,102,103,cz,gate_error,0.008698633786311694,,2026-08-31 17:58:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,102,103,cz,gate_length,68.0,ns,2026-08-31 17:58:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,103,102,cz,gate_error,0.008698633786311694,,2026-08-31 17:58:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,103,102,cz,gate_length,68.0,ns,2026-08-31 17:58:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,109,118,cz,gate_error,0.0022934228304545,,2026-08-31 17:57:56+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,109,118,cz,gate_length,68.0,ns,2026-08-31 17:57:56+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,118,109,cz,gate_error,0.0022934228304545,,2026-08-31 17:57:56+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,118,109,cz,gate_length,68.0,ns,2026-08-31 17:57:56+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,6,7,cz,gate_error,0.00717235603153471,,2026-08-31 17:57:58+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,6,7,cz,gate_length,80.0,ns,2026-08-31 17:57:58+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,7,6,cz,gate_error,0.00717235603153471,,2026-08-31 17:57:58+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,7,6,cz,gate_length,80.0,ns,2026-08-31 17:57:58+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,15,19,cz,gate_error,0.0019407675190526164,,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,15,19,cz,gate_length,68.0,ns,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,19,15,cz,gate_error,0.0019407675190526164,,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,19,15,cz,gate_length,68.0,ns,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,33,34,cz,gate_error,0.002194580498074278,,2026-08-31 17:57:53+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,33,34,cz,gate_length,108.0,ns,2026-08-31 17:57:53+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,34,33,cz,gate_error,0.002194580498074278,,2026-08-31 17:57:53+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,34,33,cz,gate_length,108.0,ns,2026-08-31 17:57:53+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,43,44,cz,gate_error,0.0026034005707922525,,2026-08-31 17:57:53+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,43,44,cz,gate_length,68.0,ns,2026-08-31 17:57:53+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,44,43,cz,gate_error,0.0026034005707922525,,2026-08-31 17:57:53+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,44,43,cz,gate_length,68.0,ns,2026-08-31 17:57:53+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,73,79,cz,gate_error,0.0010812520307271756,,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,73,79,cz,gate_length,68.0,ns,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,79,73,cz,gate_error,0.0010812520307271756,,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,79,73,cz,gate_length,68.0,ns,2026-08-31 17:57:55+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,70,71,cz,gate_error,0.0019735394343856627,,2026-08-31 17:58:11+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,70,71,cz,gate_length,68.0,ns,2026-08-31 17:58:11+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,71,70,cz,gate_error,0.0019735394343856627,,2026-08-31 17:58:11+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,71,70,cz,gate_length,68.0,ns,2026-08-31 17:58:11+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,125,126,cz,gate_error,0.001078722706295443,,2026-08-31 17:58:13+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,125,126,cz,gate_length,68.0,ns,2026-08-31 17:58:13+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,126,125,cz,gate_error,0.001078722706295443,,2026-08-31 17:58:13+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,126,125,cz,gate_length,68.0,ns,2026-08-31 17:58:13+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,118,129,cz,gate_error,0.0015275694194948342,,2026-08-31 17:58:18+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,118,129,cz,gate_length,68.0,ns,2026-08-31 17:58:18+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,129,118,cz,gate_error,0.0015275694194948342,,2026-08-31 17:58:18+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,129,118,cz,gate_length,68.0,ns,2026-08-31 17:58:18+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,130,131,cz,gate_error,1.0,,2026-09-01 13:49:46.001046+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,130,131,cz,gate_length,68.0,ns,2026-09-01 13:49:46.001046+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,131,130,cz,gate_error,1.0,,2026-09-01 13:49:46.001051+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,131,130,cz,gate_length,68.0,ns,2026-09-01 13:49:46.001051+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,34,35,cz,gate_error,0.001703155955297908,,2026-08-31 17:58:10+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,34,35,cz,gate_length,68.0,ns,2026-08-31 17:58:10+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,35,34,cz,gate_error,0.001703155955297908,,2026-08-31 17:58:10+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,35,34,cz,gate_length,68.0,ns,2026-08-31 17:58:10+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,11,12,cz,gate_error,0.0014324096445011425,,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,11,12,cz,gate_length,68.0,ns,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,12,11,cz,gate_error,0.0014324096445011425,,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,12,11,cz,gate_length,68.0,ns,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,66,67,cz,gate_error,0.0022890742044457957,,2026-08-31 17:58:11+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,66,67,cz,gate_length,68.0,ns,2026-08-31 17:58:11+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,67,66,cz,gate_error,0.0022890742044457957,,2026-08-31 17:58:11+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,67,66,cz,gate_length,68.0,ns,2026-08-31 17:58:11+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,65,77,cz,gate_error,0.005209760416681641,,2026-08-31 17:58:01+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,65,77,cz,gate_length,68.0,ns,2026-08-31 17:58:01+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,77,65,cz,gate_error,0.005209760416681641,,2026-08-31 17:58:01+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,77,65,cz,gate_length,68.0,ns,2026-08-31 17:58:01+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,131,132,cz,gate_error,0.014694685184052453,,2026-08-31 17:58:03+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,131,132,cz,gate_length,68.0,ns,2026-08-31 17:58:03+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,132,131,cz,gate_error,0.014694685184052453,,2026-08-31 17:58:03+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,132,131,cz,gate_length,68.0,ns,2026-08-31 17:58:03+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,7,8,cz,gate_error,0.00987082494605443,,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,7,8,cz,gate_length,68.0,ns,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,8,7,cz,gate_error,0.00987082494605443,,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,8,7,cz,gate_length,68.0,ns,2026-08-31 17:58:04+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,72,73,rzz,gate_error,0.002717786807901079,,2026-08-31 22:03:17+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,72,73,rzz,gate_length,68.0,ns,2026-08-31 22:03:17+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,73,72,rzz,gate_error,0.002717786807901079,,2026-08-31 22:03:17+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,73,72,rzz,gate_length,68.0,ns,2026-08-31 22:03:17+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,7,17,rzz,gate_error,0.004554376389951098,,2026-08-31 22:03:38+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,7,17,rzz,gate_length,68.0,ns,2026-08-31 22:03:38+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,17,7,rzz,gate_error,0.004554376389951098,,2026-08-31 22:03:38+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,17,7,rzz,gate_length,68.0,ns,2026-08-31 22:03:38+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,67,68,rzz,gate_error,0.0014639832803739483,,2026-08-31 22:03:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,67,68,rzz,gate_length,68.0,ns,2026-08-31 22:03:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,68,67,rzz,gate_error,0.0014639832803739483,,2026-08-31 22:03:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,68,67,rzz,gate_length,68.0,ns,2026-08-31 22:03:45+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,44,45,rzz,gate_error,0.001892892562190912,,2026-08-31 22:03:39+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,44,45,rzz,gate_length,68.0,ns,2026-08-31 22:03:39+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,45,44,rzz,gate_error,0.001892892562190912,,2026-08-31 22:03:39+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,45,44,rzz,gate_length,68.0,ns,2026-08-31 22:03:39+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,8,9,rzz,gate_error,0.0018480674216856674,,2026-08-31 22:03:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,8,9,rzz,gate_length,68.0,ns,2026-08-31 22:03:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,9,8,rzz,gate_error,0.0018480674216856674,,2026-08-31 22:03:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,9,8,rzz,gate_length,68.0,ns,2026-08-31 22:03:07+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,40,41,rzz,gate_error,0.0018682477242826512,,2026-08-31 22:03:39+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,40,41,rzz,gate_length,68.0,ns,2026-08-31 22:03:39+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,41,40,rzz,gate_error,0.0018682477242826512,,2026-08-31 22:03:39+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,41,40,rzz,gate_length,68.0,ns,2026-08-31 22:03:39+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,100,101,rzz,gate_error,0.0015607890391109436,,2026-08-31 22:03:18+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,100,101,rzz,gate_length,68.0,ns,2026-08-31 22:03:18+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,101,100,rzz,gate_error,0.0015607890391109436,,2026-08-31 22:03:18+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,101,100,rzz,gate_length,68.0,ns,2026-08-31 22:03:18+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,91,98,rzz,gate_error,0.0036957081233815747,,2026-08-31 22:03:25+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,91,98,rzz,gate_length,68.0,ns,2026-08-31 22:03:25+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,98,91,rzz,gate_error,0.0036957081233815747,,2026-08-31 22:03:25+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,98,91,rzz,gate_length,68.0,ns,2026-08-31 22:03:25+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,132,133,rzz,gate_error,0.001491846606314462,,2026-08-31 22:03:37+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,132,133,rzz,gate_length,68.0,ns,2026-08-31 22:03:37+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,133,132,rzz,gate_error,0.001491846606314462,,2026-08-31 22:03:37+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,133,132,rzz,gate_length,68.0,ns,2026-08-31 22:03:37+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,41,42,rzz,gate_error,0.0023031595127872284,,2026-08-31 22:03:44+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,41,42,rzz,gate_length,68.0,ns,2026-08-31 22:03:44+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,42,41,rzz,gate_error,0.0023031595127872284,,2026-08-31 22:03:44+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,42,41,rzz,gate_length,68.0,ns,2026-08-31 22:03:44+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,55,59,rzz,gate_error,0.0010590574543767328,,2026-08-31 22:03:23+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,55,59,rzz,gate_length,68.0,ns,2026-08-31 22:03:23+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,59,55,rzz,gate_error,0.0010590574543767328,,2026-08-31 22:03:23+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,59,55,rzz,gate_length,68.0,ns,2026-08-31 22:03:23+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,73,74,rzz,gate_error,0.0012846660827021128,,2026-08-31 22:03:29+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,73,74,rzz,gate_length,68.0,ns,2026-08-31 22:03:29+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,74,73,rzz,gate_error,0.0012846660827021128,,2026-08-31 22:03:29+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,74,73,rzz,gate_length,68.0,ns,2026-08-31 22:03:29+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,133,134,rzz,gate_error,0.0016328242440697138,,2026-08-31 22:03:47+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,133,134,rzz,gate_length,68.0,ns,2026-08-31 22:03:47+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,134,133,rzz,gate_error,0.0016328242440697138,,2026-08-31 22:03:47+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,134,133,rzz,gate_length,68.0,ns,2026-08-31 22:03:47+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,59,75,rzz,gate_error,0.002315575365101241,,2026-08-31 22:03:40+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,59,75,rzz,gate_length,68.0,ns,2026-08-31 22:03:40+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,75,59,rzz,gate_error,0.002315575365101241,,2026-08-31 22:03:40+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,75,59,rzz,gate_length,68.0,ns,2026-08-31 22:03:40+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,14,15,rzz,gate_error,0.0018552686846994848,,2026-08-31 22:03:27+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,14,15,rzz,gate_length,68.0,ns,2026-08-31 22:03:27+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,15,14,rzz,gate_error,0.0018552686846994848,,2026-08-31 22:03:27+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,15,14,rzz,gate_length,68.0,ns,2026-08-31 22:03:27+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,9,10,rzz,gate_error,0.0020389588864344332,,2026-08-31 22:03:21+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,9,10,rzz,gate_length,68.0,ns,2026-08-31 22:03:21+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,10,9,rzz,gate_error,0.0020389588864344332,,2026-08-31 22:03:21+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,10,9,rzz,gate_length,68.0,ns,2026-08-31 22:03:21+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,74,75,rzz,gate_error,0.0015897074628480057,,2026-08-31 22:03:35+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,74,75,rzz,gate_length,68.0,ns,2026-08-31 22:03:35+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,75,74,rzz,gate_error,0.0015897074628480057,,2026-08-31 22:03:35+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,75,74,rzz,gate_length,68.0,ns,2026-08-31 22:03:35+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,39,53,rzz,gate_error,0.004074246507741464,,2026-08-31 22:03:44+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,39,53,rzz,gate_length,68.0,ns,2026-08-31 22:03:44+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,53,39,rzz,gate_error,0.004074246507741464,,2026-08-31 22:03:44+00:00,2026-09-01T14:29:42.905255+00:00
ibm_kingston,53,39,rzz,gate_length,68.0,ns,2026-08-31 22:03:44+00:00,2026-09-01T14:29:42.905255+00:00
